Date,Price,Open,High,Low,Vol.,Change %
"Apr 30, 2015",118.12,118.46,118.65,117.73,242.89K,-0.11%
"Apr 29, 2015",118.25,119.37,119.38,118.13,241.69K,-1.13%
"Apr 28, 2015",119.6,119.72,119.89,119.45,128.57K,-0.01%
"Apr 27, 2015",119.61,120.08,120.13,119.51,85.00K,-0.35%
"Apr 24, 2015",120.03,119.77,120.07,119.3,115.22K,0.38%
"Apr 23, 2015",119.57,119.37,119.77,119.25,141.61K,0.04%
"Apr 22, 2015",119.52,120.85,120.86,119.19,197.35K,-1.02%
"Apr 21, 2015",120.75,120.78,120.99,120.53,138.03K,-0.02%
"Apr 20, 2015",120.77,120.59,120.87,120.46,99.26K,0.16%
"Apr 17, 2015",120.58,120.6,121.1,120.39,133.82K,0.15%
"Apr 16, 2015",120.4,120.74,120.97,120.26,163.63K,-0.35%
"Apr 15, 2015",120.82,121.18,121.2,120.71,114.44K,-0.39%
"Apr 14, 2015",121.29,120.62,121.43,120.52,129.96K,0.76%
"Apr 13, 2015",120.38,120.67,120.69,120.01,94.24K,-0.06%
"Apr 10, 2015",120.45,120.38,120.76,120.12,95.75K,-0.10%
"Apr 09, 2015",120.57,120.61,121.2,120.47,109.55K,-0.02%
"Apr 08, 2015",120.6,120.76,120.83,120.41,101.49K,0.12%
"Apr 07, 2015",120.46,120.79,120.79,120.15,88.91K,-0.04%
"Apr 02, 2015",120.51,120.94,121.28,120.39,98.66K,-0.37%
"Apr 01, 2015",120.96,120.6,121.07,120.15,140.50K,0.17%
"Mar 31, 2015",120.75,120.63,120.98,120.4,133.91K,0.02%
"Mar 30, 2015",120.73,121.02,121.08,120.51,91.33K,-0.95%
"Mar 27, 2015",121.89,120.95,121.04,120.95,0.16K,1.27%
"Mar 26, 2015",120.36,121.47,121.56,120.35,-,-1.67%
"Mar 25, 2015",122.41,122.45,122.45,122.45,5.88K,0.28%
"Mar 24, 2015",122.07,122.24,122.24,122.24,0.89K,0.67%
"Mar 23, 2015",121.25,121.26,121.54,120.97,-,-0.57%
"Mar 20, 2015",121.95,121.7,121.95,121.7,0.02K,0.05%
"Mar 19, 2015",121.89,121.75,121.94,121.48,0.58K,1.31%
"Mar 18, 2015",120.32,119.51,120.56,119.51,-,-0.06%
"Mar 17, 2015",120.39,120.36,120.36,120.36,0.01K,0.05%
"Mar 16, 2015",120.33,120.23,120.23,120.23,0.05K,0.12%
"Mar 13, 2015",120.18,119.4,120.06,119.4,0.33K,0.33%
"Mar 12, 2015",119.79,119.65,119.67,119.56,0.12K,0.61%
"Mar 11, 2015",119.06,119.31,119.31,118.7,4.63K,-0.03%
"Mar 10, 2015",119.09,118.13,119.25,118.13,0.34K,1.11%
"Mar 09, 2015",117.78,117.77,118.07,117.7,0.39K,0.13%
"Mar 06, 2015",117.63,118.63,118.7,117.67,0.82K,-0.73%
"Mar 05, 2015",118.49,118.49,118.8,118.04,10.13K,0.17%
"Mar 04, 2015",118.29,118.44,118.61,118.25,2.38K,-0.34%
"Mar 03, 2015",118.69,119.32,119.36,118.48,5.90K,-0.48%
"Mar 02, 2015",119.26,119.24,119.71,119.2,9.40K,-0.09%
"Feb 27, 2015",119.37,119.85,119.85,119.19,19.40K,-0.47%
"Feb 26, 2015",119.93,120.35,120.6,119.84,37.06K,-0.22%
"Feb 25, 2015",120.19,120.01,120.42,119.9,215.65K,0.48%
"Feb 24, 2015",119.61,119.2,119.98,118.96,310.52K,0.32%
"Feb 23, 2015",119.23,119.21,119.47,118.99,157.12K,-0.28%
"Feb 20, 2015",119.57,119.05,119.82,118.9,155.78K,0.43%
"Feb 19, 2015",119.06,119.1,119.36,118.86,143.23K,0.20%
"Feb 18, 2015",118.82,119.7,119.78,118.67,196.80K,-0.70%
"Feb 17, 2015",119.66,120.68,120.68,119.35,143.73K,-0.53%
"Feb 16, 2015",120.3,120.43,120.51,120.07,50.38K,-0.19%
"Feb 13, 2015",120.53,120.4,120.62,120.11,108.03K,-0.05%
"Feb 12, 2015",120.59,120.72,120.79,119.72,226.42K,0.07%
"Feb 11, 2015",120.51,120.71,120.89,120.43,154.90K,-0.12%
"Feb 10, 2015",120.66,120.93,120.96,120.39,168.34K,-0.43%
"Feb 09, 2015",121.18,120.85,121.46,120.78,136.75K,0.29%
"Feb 06, 2015",120.83,121.88,122.04,120.52,196.04K,-0.77%
"Feb 05, 2015",121.77,122.34,122.53,121.71,192.65K,-0.14%
"Feb 04, 2015",121.94,122.41,122.62,121.8,213.75K,-0.55%
"Feb 03, 2015",122.62,123.34,123.52,122.47,184.35K,-0.67%
"Feb 02, 2015",123.45,123.77,123.9,123.24,156.84K,-0.34%
"Jan 30, 2015",123.87,123.17,124.04,123.02,199.80K,0.69%
"Jan 29, 2015",123.02,122.88,123.28,122.76,164.44K,0.34%
"Jan 28, 2015",122.6,121.83,122.68,121.82,214.97K,0.14%
"Jan 27, 2015",122.43,122.29,122.58,122.06,161.38K,0.28%
"Jan 26, 2015",122.09,122.28,122.44,121.98,130.41K,-0.31%
"Jan 23, 2015",122.47,122.15,122.79,122.13,178.89K,0.39%
"Jan 22, 2015",121.99,121.81,122.51,121.18,221.50K,-0.29%
"Jan 21, 2015",122.35,121.84,122.63,121.52,222.36K,0.44%
"Jan 20, 2015",121.82,121.93,122.06,121.45,162.36K,-0.06%
"Jan 19, 2015",121.89,121.75,122.18,121.7,64.96K,0.15%
"Jan 16, 2015",121.71,122.42,122.58,121.58,183.87K,-0.20%
"Jan 15, 2015",121.95,121.69,122.25,121.52,210.17K,-0.01%
"Jan 14, 2015",121.96,121.6,122.29,121.41,172.88K,0.63%
"Jan 13, 2015",121.2,121.75,122.08,121.12,163.65K,-0.12%
"Jan 12, 2015",121.35,120.96,121.53,120.92,109.02K,0.12%
"Jan 09, 2015",121.2,120.74,121.25,120.61,146.48K,0.48%
"Jan 08, 2015",120.62,120.99,121.05,120.53,140.24K,-0.33%
"Jan 07, 2015",121.02,121.33,121.44,120.74,172.94K,-0.11%
"Jan 06, 2015",121.15,120.43,121.67,120.43,185.15K,0.63%
"Jan 05, 2015",120.39,119.95,120.51,119.41,139.36K,0.48%
"Jan 02, 2015",119.82,119.3,119.93,119,73.04K,0.24%
"Dec 31, 2014",119.53,119.18,119.6,119.17,22.86K,0.36%
"Dec 30, 2014",119.1,118.82,119.33,118.58,63.79K,-0.37%
"Dec 29, 2014",119.54,119.6,119.6,119.53,0.15K,0.43%
"Dec 24, 2014",119.03,119.11,119.15,119.11,0.12K,-0.20%
"Dec 23, 2014",119.27,119.69,119.73,119.31,0.28K,-0.25%
"Dec 22, 2014",119.57,119.37,119.38,119.37,0.12K,0.27%
"Dec 19, 2014",119.25,119.04,119.04,119.04,0.58K,0.13%
"Dec 18, 2014",119.09,120.05,120.05,120.05,0.57K,-0.89%
"Dec 17, 2014",120.16,119.92,120.12,119.92,1.56K,0.08%
"Dec 16, 2014",120.06,119.97,120.76,119.97,7.61K,0.41%
"Dec 15, 2014",119.57,119.63,119.63,119.36,0.95K,-0.15%
"Dec 12, 2014",119.75,119.26,119.75,119.26,0.51K,0.88%
"Dec 11, 2014",118.71,119.12,119.12,118.73,8.67K,0.09%
"Dec 10, 2014",118.6,118.84,118.84,118.56,7.38K,-0.19%
"Dec 09, 2014",118.83,118.33,118.81,118.33,2.92K,0.64%
"Dec 08, 2014",118.07,117.48,118.16,117.48,7.15K,0.37%
"Dec 05, 2014",117.64,117.97,118.07,117.48,1.50K,-0.21%
"Dec 04, 2014",117.89,117.72,118.14,117.71,7.12K,0.21%
"Dec 03, 2014",117.64,118.01,118.29,117.58,4.31K,-0.33%
"Dec 02, 2014",118.03,118.56,118.56,117.86,6.09K,-0.65%
"Dec 01, 2014",118.8,118.48,119.07,118.48,9.97K,0.36%
"Nov 28, 2014",118.37,118.54,118.7,118.36,21.13K,-0.02%
"Nov 27, 2014",118.39,118.02,118.51,117.94,32.72K,0.38%
"Nov 26, 2014",117.94,117.67,117.97,117.59,212.12K,0.31%
"Nov 25, 2014",117.58,117.38,117.75,117.28,234.39K,0.38%
"Nov 24, 2014",117.14,117.21,117.27,117,143.98K,0.00%
"Nov 21, 2014",117.14,116.7,117.23,116.7,168.28K,0.40%
"Nov 20, 2014",116.67,116.37,116.96,116.35,153.69K,0.30%
"Nov 19, 2014",116.32,116.61,116.73,116.08,128.61K,-0.11%
"Nov 18, 2014",116.45,116.63,116.84,116.31,123.80K,-0.04%
"Nov 17, 2014",116.5,116.57,116.89,116.35,128.88K,0.22%
"Nov 14, 2014",116.24,115.91,116.54,115.85,152.35K,0.35%
"Nov 13, 2014",115.84,115.58,115.97,115.4,145.06K,0.08%
"Nov 12, 2014",115.75,115.43,115.98,115.31,150.67K,0.38%
"Nov 11, 2014",115.31,115.6,115.6,115.13,84.78K,-0.35%
"Nov 10, 2014",115.72,115.59,116.08,115.51,103.89K,0.16%
"Nov 07, 2014",115.53,115.12,115.66,114.87,146.88K,0.32%
"Nov 06, 2014",115.16,115.12,115.4,114.92,138.80K,0.08%
"Nov 05, 2014",115.07,115.26,115.28,115.02,104.38K,-0.22%
"Nov 04, 2014",115.32,115.09,115.47,114.97,143.76K,0.43%
"Nov 03, 2014",114.83,115.4,115.44,114.73,131.24K,-0.23%
"Oct 31, 2014",115.1,115.16,115.4,115.03,147.43K,-0.20%
"Oct 30, 2014",115.33,115.05,115.61,114.87,137.45K,0.23%
"Oct 29, 2014",115.07,115.3,115.37,114.92,94.38K,-0.20%
"Oct 28, 2014",115.3,115.43,115.57,115.06,186.21K,-0.17%
"Oct 27, 2014",115.5,115.08,115.59,115,100.98K,0.20%
"Oct 24, 2014",115.27,115.3,115.62,115.2,99.00K,0.03%
"Oct 23, 2014",115.23,115.7,115.96,115.07,121.90K,-0.29%
"Oct 22, 2014",115.57,115.86,116.25,115.18,148.05K,-0.26%
"Oct 21, 2014",115.87,116.19,116.31,115.47,165.28K,-0.05%
"Oct 20, 2014",115.93,115.5,116.27,115.47,129.57K,0.34%
"Oct 17, 2014",115.54,116.49,116.55,115.41,259.81K,-0.93%
"Oct 16, 2014",116.63,117.37,118.07,116.28,379.27K,-0.79%
"Oct 15, 2014",117.56,116.01,118.23,116.01,410.42K,1.27%
"Oct 14, 2014",116.09,115.74,116.73,115.62,267.21K,0.21%
"Oct 13, 2014",115.85,115.36,115.93,115.35,137.46K,0.53%
"Oct 10, 2014",115.24,114.77,115.46,114.67,200.65K,0.38%
"Oct 09, 2014",114.8,115.32,115.53,114.76,239.67K,-0.10%
"Oct 08, 2014",114.92,114.67,115.14,114.64,282.43K,0.37%
"Oct 07, 2014",114.5,114,114.65,113.9,277.79K,0.57%
"Oct 06, 2014",113.85,113.73,114.05,113.67,132.60K,0.31%
"Oct 03, 2014",113.5,113.95,113.98,113.31,196.11K,-0.40%
"Oct 02, 2014",113.96,113.75,114.18,113.68,179.39K,0.21%
"Oct 01, 2014",113.72,113.12,113.93,113.02,237.81K,0.51%
"Sep 30, 2014",113.14,113,113.22,112.75,204.61K,0.13%
"Sep 29, 2014",112.99,112.78,113.21,112.68,129.52K,-0.83%
"Sep 26, 2014",113.93,113.99,114.03,113.99,0.12K,0.23%
"Sep 25, 2014",113.67,113.4,113.76,113.4,1.29K,0.17%
"Sep 24, 2014",113.48,113.49,113.49,113.46,0.15K,0.05%
"Sep 23, 2014",113.42,113.37,113.62,113.36,0.16K,0.19%
"Sep 22, 2014",113.2,113.18,113.18,113.08,12.90K,0.30%
"Sep 19, 2014",112.86,112.31,112.85,112.31,0.08K,0.43%
"Sep 18, 2014",112.38,112.73,112.73,112.34,0.40K,-0.58%
"Sep 17, 2014",113.04,112.97,112.97,112.91,0.04K,0.09%
"Sep 16, 2014",112.94,113.02,113.1,112.98,0.08K,0.10%
"Sep 15, 2014",112.83,112.87,112.87,112.81,2.11K,-0.01%
"Sep 12, 2014",112.84,113,113.02,112.77,0.16K,-0.33%
"Sep 11, 2014",113.21,113.21,113.43,113.09,0.26K,0.03%
"Sep 10, 2014",113.18,113.26,113.31,113.14,4.58K,-0.19%
"Sep 09, 2014",113.4,113.08,113.22,112.99,0.84K,-0.08%
"Sep 08, 2014",113.49,113.36,113.67,113.25,0.68K,0.00%
"Sep 05, 2014",113.49,113.35,113.77,113.17,8.68K,0.23%
"Sep 04, 2014",113.23,113.63,113.93,113.17,3.75K,-0.19%
"Sep 03, 2014",113.44,113.74,113.74,113.11,8.34K,-0.31%
"Sep 02, 2014",113.79,114.03,114.07,113.55,7.60K,-0.38%
"Sep 01, 2014",114.22,114.45,114.45,114.05,7.22K,-0.16%
"Aug 29, 2014",114.4,114.4,114.47,114.08,19.55K,-0.02%
"Aug 28, 2014",114.42,114.32,114.78,114.22,74.77K,0.00%
"Aug 27, 2014",114.42,113.68,114.48,113.61,315.80K,0.71%
"Aug 26, 2014",113.61,113.23,113.63,113.21,577.66K,0.66%
"Aug 22, 2014",112.87,113.04,113.42,112.66,210.75K,-0.04%
"Aug 21, 2014",112.91,112.66,113.02,112.31,220.08K,0.13%
"Aug 20, 2014",112.76,112.86,112.95,112.48,139.09K,-0.19%
"Aug 19, 2014",112.98,112.61,113.22,112.56,147.12K,0.33%
"Aug 18, 2014",112.61,113.1,113.12,112.57,118.00K,-0.60%
"Aug 15, 2014",113.29,112.55,113.65,112.53,170.86K,0.61%
"Aug 14, 2014",112.6,112.7,112.98,112.43,153.68K,0.09%
"Aug 13, 2014",112.5,111.88,112.57,111.64,179.87K,0.36%
"Aug 12, 2014",112.1,111.97,112.21,111.84,146.17K,0.12%
"Aug 11, 2014",111.97,112.17,112.18,111.91,113.02K,-0.30%
"Aug 08, 2014",112.31,112.42,112.82,112.13,210.02K,0.34%
"Aug 07, 2014",111.93,111.89,112.12,111.56,144.22K,0.19%
"Aug 06, 2014",111.72,111.22,111.83,111.22,153.28K,0.60%
"Aug 05, 2014",111.05,111.37,111.43,110.91,119.86K,-0.37%
"Aug 04, 2014",111.46,111.27,111.53,111.26,97.10K,0.17%
"Aug 01, 2014",111.27,110.76,111.45,110.57,186.82K,0.53%
"Jul 31, 2014",110.68,110.91,111.01,110.37,184.71K,-0.27%
"Jul 30, 2014",110.98,111.45,111.48,110.81,155.94K,-0.43%
"Jul 29, 2014",111.46,111.2,111.56,111.02,208.32K,0.33%
"Jul 28, 2014",111.09,111.06,111.2,110.89,94.50K,-0.07%
"Jul 25, 2014",111.17,110.81,111.25,110.73,128.76K,0.36%
"Jul 24, 2014",110.77,111.25,111.32,110.71,137.91K,-0.43%
"Jul 23, 2014",111.25,110.97,111.39,110.9,131.36K,0.29%
"Jul 22, 2014",110.93,111.01,111.12,110.75,170.53K,-0.21%
"Jul 21, 2014",111.16,111.06,111.19,110.87,87.15K,0.13%
"Jul 18, 2014",111.02,110.81,111.25,110.76,125.55K,0.17%
"Jul 17, 2014",110.83,110.37,110.98,110.37,145.14K,0.54%
"Jul 16, 2014",110.24,110.44,110.5,110.19,121.94K,0.00%
"Jul 15, 2014",110.24,110.82,110.86,110.1,180.31K,-0.37%
"Jul 14, 2014",110.65,110.69,110.78,110.55,75.53K,-0.04%
"Jul 11, 2014",110.69,110.47,110.73,110.27,110.22K,0.24%
"Jul 10, 2014",110.42,110.35,110.9,110.27,158.06K,0.33%
"Jul 09, 2014",110.06,110.13,110.35,110.03,105.00K,-0.05%
"Jul 08, 2014",110.11,109.38,110.26,109.33,179.27K,0.65%
"Jul 07, 2014",109.4,109.09,109.46,108.98,83.74K,0.26%
"Jul 04, 2014",109.12,109.2,109.28,109.1,48.89K,-0.05%
"Jul 03, 2014",109.17,109.14,109.23,108.73,163.93K,-0.05%
"Jul 02, 2014",109.22,109.62,109.8,109.16,141.10K,-0.39%
"Jul 01, 2014",109.65,109.84,109.92,109.54,144.02K,-0.25%
"Jun 30, 2014",109.92,110.19,110.29,109.86,118.57K,-0.32%
"Jun 27, 2014",110.27,110.22,110.42,110.13,96.41K,-0.46%
"Jun 26, 2014",110.78,110.91,110.96,110.76,1.86K,-0.20%
"Jun 25, 2014",111,110.34,110.96,110.34,3.24K,0.77%
"Jun 24, 2014",110.15,110.17,110.22,110.11,5.86K,-0.05%
"Jun 23, 2014",110.21,110.14,110.26,110.06,0.06K,0.28%
"Jun 20, 2014",109.9,109.78,109.78,109.78,0.02K,-0.25%
"Jun 19, 2014",110.17,110.39,110.39,110.33,0.43K,0.06%
"Jun 18, 2014",110.1,110.2,110.2,110.12,0.17K,0.35%
"Jun 17, 2014",109.72,109.79,109.79,109.61,0.11K,-0.19%
"Jun 16, 2014",109.93,110.05,110.09,109.91,0.80K,-0.03%
"Jun 13, 2014",109.96,109.7,110.04,109.63,5.90K,-0.25%
"Jun 12, 2014",110.24,109.99,110.28,109.99,2.20K,0.01%
"Jun 11, 2014",110.23,110.05,110.28,109.85,1.02K,0.11%
"Jun 10, 2014",110.11,110.47,110.48,110.08,1.34K,-0.26%
"Jun 09, 2014",110.4,110.63,110.63,110.37,0.10K,-0.29%
"Jun 06, 2014",110.72,110.63,111.1,110.62,0.72K,0.17%
"Jun 05, 2014",110.53,110.5,110.77,110.13,1.55K,0.14%
"Jun 04, 2014",110.38,110.89,110.89,110.26,9.20K,-0.39%
"Jun 03, 2014",110.81,111.14,111.14,110.64,4.90K,-0.37%
"Jun 02, 2014",111.22,111.52,111.66,111.06,15.16K,-0.39%
"May 30, 2014",111.66,111.64,111.76,111.48,24.03K,-0.25%
"May 29, 2014",111.94,111.69,112.05,111.66,78.83K,0.15%
"May 28, 2014",111.77,111.01,111.79,110.99,255.00K,0.81%
"May 27, 2014",110.87,110.8,111.01,110.72,452.89K,-0.03%
"May 23, 2014",110.9,110.8,110.95,110.58,164.02K,0.21%
"May 22, 2014",110.67,110.72,110.92,110.62,128.60K,-0.08%
"May 21, 2014",110.76,111.17,111.28,110.58,184.60K,-0.27%
"May 20, 2014",111.06,111.22,111.27,110.92,111.63K,-0.26%
"May 19, 2014",111.35,111.6,111.7,111.2,97.07K,-0.17%
"May 16, 2014",111.54,111.84,111.9,111.47,120.89K,-0.32%
"May 15, 2014",111.9,111.2,111.93,111.15,253.24K,0.60%
"May 14, 2014",111.23,110.38,111.38,110.32,213.76K,0.80%
"May 13, 2014",110.35,109.89,110.39,109.75,158.77K,0.44%
"May 12, 2014",109.87,110.07,110.12,109.77,131.21K,-0.45%
"May 09, 2014",110.37,110.61,110.63,110.15,120.25K,-0.27%
"May 08, 2014",110.67,110.6,110.72,110.31,136.03K,0.15%
"May 07, 2014",110.5,110.55,110.75,110.28,172.97K,-0.04%
"May 06, 2014",110.54,110.6,110.67,110.23,134.32K,-0.11%
"May 02, 2014",110.66,110.52,110.89,109.86,203.25K,0.04%
"May 01, 2014",110.62,110.41,110.7,110.18,65.61K,0.26%
"Apr 30, 2014",110.33,110.24,110.46,109.91,160.30K,0.15%
"Apr 29, 2014",110.17,110.22,110.29,109.93,188.97K,-0.19%
"Apr 28, 2014",110.38,110.46,110.55,110.23,108.45K,-0.25%
"Apr 25, 2014",110.66,110.3,110.71,110.22,117.12K,0.54%
"Apr 24, 2014",110.07,110.11,110.31,109.75,152.20K,-0.15%
"Apr 23, 2014",110.23,109.92,110.31,109.76,129.94K,0.40%
"Apr 22, 2014",109.79,110.16,110.21,109.74,100.08K,-0.50%
"Apr 17, 2014",110.34,110.56,110.63,109.97,114.77K,-0.20%
"Apr 16, 2014",110.56,110.8,110.8,110.39,122.71K,-0.28%
"Apr 15, 2014",110.87,110.66,111,110.34,135.56K,0.30%
"Apr 14, 2014",110.54,110.79,110.88,110.49,84.73K,-0.18%
"Apr 11, 2014",110.74,110.62,110.94,110.47,115.58K,0.05%
"Apr 10, 2014",110.68,110.41,110.76,110.32,158.21K,0.70%
"Apr 09, 2014",109.91,109.81,110.04,109.77,105.83K,-0.03%
"Apr 08, 2014",109.94,110.09,110.22,109.81,149.79K,-0.25%
"Apr 07, 2014",110.22,110.1,110.3,109.98,96.64K,0.21%
"Apr 04, 2014",109.99,109.38,110.14,109.21,139.21K,0.59%
"Apr 03, 2014",109.35,109.07,109.5,109.06,113.13K,0.16%
"Apr 02, 2014",109.17,109.4,109.41,109.12,155.89K,-0.26%
"Apr 01, 2014",109.45,109.41,109.64,109.28,124.40K,-0.07%
"Mar 31, 2014",109.53,109.64,109.67,109.23,163.11K,-0.11%
"Mar 28, 2014",109.65,110.19,110.29,109.59,126.14K,-1.05%
"Mar 27, 2014",110.81,110.94,110.94,110.78,5.46K,0.03%
"Mar 26, 2014",110.78,110.71,110.77,110.7,3.82K,0.13%
"Mar 25, 2014",110.64,110.58,110.69,110.58,0.38K,-0.10%
"Mar 24, 2014",110.75,110.21,110.58,110.15,15.98K,0.45%
"Mar 21, 2014",110.25,110.25,110.25,109.98,2.63K,0.17%
"Mar 20, 2014",110.06,110.14,110.15,109.88,0.23K,-0.64%
"Mar 19, 2014",110.77,110.75,110.87,110.66,11.42K,-0.12%
"Mar 18, 2014",110.9,110.85,111.08,110.83,3.73K,0.01%
"Mar 17, 2014",110.89,110.84,110.95,110.84,0.70K,-0.09%
"Mar 14, 2014",110.99,111.02,111.02,111.01,0.01K,0.27%
"Mar 13, 2014",110.69,110.16,110.8,110.03,0.60K,0.53%
"Mar 12, 2014",110.11,109.98,110.25,109.98,1.06K,0.32%
"Mar 11, 2014",109.76,109.64,109.87,109.63,1.80K,0.09%
"Mar 10, 2014",109.66,109.8,109.8,109.42,1.67K,-0.07%
"Mar 07, 2014",109.74,109.97,110.04,109.36,2.19K,-0.09%
"Mar 06, 2014",109.84,110.14,110.2,109.7,1.25K,-0.46%
"Mar 05, 2014",110.35,110.52,110.55,110.13,9.70K,-0.25%
"Mar 04, 2014",110.63,110.84,110.84,110.54,22.43K,-0.38%
"Mar 03, 2014",111.05,110.93,111.18,110.79,17.99K,0.60%
"Feb 28, 2014",110.39,110.85,111.01,110.16,27.25K,-0.41%
"Feb 27, 2014",110.84,110.52,111.08,110.52,111.54K,0.52%
"Feb 26, 2014",110.27,110,110.54,109.92,231.87K,0.20%
"Feb 25, 2014",110.05,109.76,110.14,109.65,350.86K,0.24%
"Feb 24, 2014",109.79,109.81,109.89,109.65,287.46K,0.07%
"Feb 21, 2014",109.71,109.72,109.87,109.37,177.33K,0.16%
"Feb 20, 2014",109.53,110.31,110.51,109.46,212.01K,-0.73%
"Feb 19, 2014",110.34,110.16,110.66,110.05,159.37K,0.17%
"Feb 18, 2014",110.15,109.75,110.36,109.7,158.45K,0.29%
"Feb 17, 2014",109.83,109.72,109.84,109.53,56.51K,0.12%
"Feb 14, 2014",109.7,109.63,109.81,109.51,137.41K,-0.03%
"Feb 13, 2014",109.73,109.66,109.95,109.57,238.28K,0.34%
"Feb 12, 2014",109.36,110.01,110.08,109.3,192.32K,-0.71%
"Feb 11, 2014",110.14,110.12,110.27,109.95,147.89K,-0.09%
"Feb 10, 2014",110.24,110.39,110.46,110.11,91.95K,-0.09%
"Feb 07, 2014",110.34,110.08,110.53,109.9,180.42K,0.32%
"Feb 06, 2014",109.99,110.48,110.58,109.92,181.21K,-0.53%
"Feb 05, 2014",110.58,110.62,111.09,110.46,205.56K,0.08%
"Feb 04, 2014",110.49,110.62,110.69,110.32,182.56K,-0.02%
"Feb 03, 2014",110.51,110.35,110.63,109.88,191.65K,0.11%
"Jan 31, 2014",110.39,110.12,110.62,110.06,194.34K,0.37%
"Jan 30, 2014",109.98,109.94,110.23,109.81,194.21K,0.17%
"Jan 29, 2014",109.79,109.21,109.92,109.05,268.66K,0.44%
"Jan 28, 2014",109.31,109.42,109.52,109.2,157.64K,-0.24%
"Jan 27, 2014",109.57,109.48,109.68,109.31,113.93K,-0.07%
"Jan 24, 2014",109.65,109.42,110,109.37,212.74K,0.38%
"Jan 23, 2014",109.23,108.48,109.4,108.43,223.03K,0.65%
"Jan 22, 2014",108.52,108.87,108.89,108.27,182.74K,-0.34%
"Jan 21, 2014",108.89,108.74,108.96,108.59,119.58K,-0.04%
"Jan 20, 2014",108.93,108.88,109.04,108.76,43.36K,0.14%
"Jan 17, 2014",108.78,109,109.12,108.62,159.74K,-0.15%
"Jan 16, 2014",108.94,108.44,108.96,108.4,164.35K,0.53%
"Jan 15, 2014",108.37,108.63,108.69,108.25,133.97K,-0.32%
"Jan 14, 2014",108.72,108.74,108.84,108.51,138.81K,0.03%
"Jan 13, 2014",108.69,108.19,108.84,108.19,107.39K,0.46%
"Jan 10, 2014",108.19,107.27,108.34,107.25,169.65K,0.90%
"Jan 09, 2014",107.22,107.07,107.41,106.93,132.96K,0.07%
"Jan 08, 2014",107.15,107.34,107.54,107.1,148.30K,-0.27%
"Jan 07, 2014",107.44,107.23,107.49,107.14,114.14K,0.21%
"Jan 06, 2014",107.21,106.94,107.32,106.75,106.12K,0.57%
"Jan 03, 2014",106.6,106.58,106.68,106.41,57.59K,0.08%
"Jan 02, 2014",106.52,106.08,106.6,106,82.40K,-0.03%
"Jan 01, 2014",106.56,106.56,106.56,106.56,-,0.00%
"Dec 31, 2013",106.56,106.39,106.63,106.26,22.59K,0.04%
"Dec 30, 2013",106.52,106.1,106.57,106.06,53.84K,-0.91%
"Dec 27, 2013",107.5,107.45,107.48,107.44,0.04K,0.55%
"Dec 26, 2013",106.92,106.92,106.92,106.92,-,-0.92%
"Dec 24, 2013",107.91,107.82,107.82,107.82,0.01K,-0.10%
"Dec 23, 2013",108.02,108.04,108.04,107.98,0.14K,-0.18%
"Dec 20, 2013",108.22,107.93,107.98,107.93,0.19K,0.25%
"Dec 19, 2013",107.95,108.14,108.19,107.89,2.63K,-0.35%
"Dec 18, 2013",108.33,108.93,108.93,108.54,1.61K,-0.37%
"Dec 17, 2013",108.73,108.69,108.74,108.65,0.07K,0.00%
"Dec 16, 2013",108.73,108.7,108.83,108.6,0.49K,0.18%
"Dec 13, 2013",108.54,108.46,108.77,108.46,1.55K,0.06%
"Dec 12, 2013",108.48,108.63,108.74,108.42,2.29K,-0.30%
"Dec 11, 2013",108.81,108.74,108.83,108.72,1.95K,0.07%
"Dec 10, 2013",108.73,108.49,108.79,108.49,2.01K,0.30%
"Dec 09, 2013",108.4,108.52,108.59,108.39,3.63K,-0.19%
"Dec 06, 2013",108.61,108.4,108.64,107.9,2.93K,0.19%
"Dec 05, 2013",108.4,108.64,108.87,108.31,2.12K,-0.15%
"Dec 04, 2013",108.56,109.25,109.25,108.42,5.69K,-0.72%
"Dec 03, 2013",109.35,109.09,109.45,108.89,11.14K,0.29%
"Dec 02, 2013",109.03,109.66,109.68,108.97,43.74K,-0.76%
"Nov 29, 2013",109.86,110.16,110.16,109.64,22.39K,-0.19%
"Nov 28, 2013",110.07,109.84,110.11,109.54,38.72K,0.15%
"Nov 27, 2013",109.9,109.96,110.18,109.66,186.01K,-0.16%
"Nov 26, 2013",110.08,109.74,110.15,109.7,288.38K,0.32%
"Nov 25, 2013",109.73,109.48,109.79,109.43,344.38K,0.25%
"Nov 22, 2013",109.46,109.28,109.62,109.05,154.87K,0.23%
"Nov 21, 2013",109.21,109.57,109.63,108.78,240.73K,-0.83%
"Nov 20, 2013",110.12,109.99,110.24,109.72,148.31K,-0.08%
"Nov 19, 2013",110.21,110.22,110.43,110.07,147.35K,-0.05%
"Nov 18, 2013",110.27,110.12,110.31,109.73,100.78K,0.19%
"Nov 15, 2013",110.06,109.86,110.1,109.71,108.06K,0.12%
"Nov 14, 2013",109.93,109.59,110.07,109.45,175.56K,0.38%
"Nov 13, 2013",109.51,109.6,109.68,108.96,165.58K,0.03%
"Nov 12, 2013",109.48,109.22,109.71,109.12,145.27K,0.06%
"Nov 11, 2013",109.41,109.84,109.85,109.26,72.33K,-0.25%
"Nov 08, 2013",109.68,110.41,110.59,109.48,171.59K,-0.80%
"Nov 07, 2013",110.56,110.17,110.65,109.97,168.68K,0.37%
